date,open,high,close,low,vol,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2012-08-06,5.020,5.150,5.130,5.010,22343.05,1.38,5.012,5.046,5.070,15957.69,17637.84,21302.41,0.71
2012-08-07,5.160,5.250,5.220,5.120,36538.55,1.75,5.076,5.046,5.077,21264.63,17867.88,22551.32,1.16
2012-08-08,5.200,5.530,5.300,5.120,65067.01,1.53,5.128,5.064,5.084,30594.87,22370.92,25187.13,2.06
2012-08-09,5.280,5.290,5.230,5.120,44548.71,-1.32,5.188,5.083,5.084,36469.46,25375.52,26491.04,1.41
2012-08-10,5.310,5.750,5.750,5.310,153090.20,9.94,5.326,5.151,5.115,64317.50,39389.59,33179.03,4.84
2012-08-13,5.880,6.330,6.330,5.800,477502.09,10.09,5.566,5.289,5.188,155349.31,85653.50,55632.01,15.10
2012-08-14,6.290,6.290,6.140,5.780,277957.31,-3.00,5.750,5.413,5.252,203633.06,112448.85,68632.72,8.79
2012-08-15,6.010,6.190,5.950,5.870,169532.30,-3.09,5.880,5.504,5.301,224526.12,127560.50,76175.04,5.36
2012-08-16,5.860,6.070,5.700,5.680,159316.08,-4.20,5.974,5.581,5.327,247479.60,141974.53,82205.02,5.04
2012-08-17,5.750,5.820,5.740,5.600,91670.81,0.70,5.972,5.649,5.356,235195.72,149756.61,85737.47,2.90
2012-08-20,5.630,5.840,5.760,5.610,84941.52,0.35,5.858,5.712,5.379,156683.60,156016.46,86827.15,2.69
2012-08-21,5.770,5.830,5.730,5.680,107302.37,-0.52,5.776,5.763,5.405,122552.62,163092.84,90480.36,3.39
2012-08-22,5.740,5.850,5.660,5.610,88334.72,-1.22,5.718,5.799,5.432,106313.10,165419.61,93895.27,2.79
2012-08-23,5.660,5.690,5.660,5.510,75654.74,0.00,5.710,5.842,5.463,89580.83,168530.21,96952.87,2.39
2012-08-24,5.630,5.630,5.410,5.400,71301.72,-4.42,5.644,5.808,5.480,85507.01,160351.37,99870.48,2.25
2012-08-27,5.330,5.430,5.290,5.210,56574.77,-2.22,5.550,5.704,5.497,79833.66,118258.63,101956.07,1.79
2012-08-28,5.250,5.420,5.380,5.250,45250.18,1.70,5.480,5.628,5.521,67423.23,94987.92,103718.38,1.43
2012-08-29,5.350,5.380,5.260,5.260,36206.67,-2.23,5.400,5.559,5.532,56997.62,81655.36,104607.93,1.14
2012-08-30,5.250,5.420,5.250,5.130,59651.34,-0.19,5.318,5.514,5.548,53796.94,71688.88,106831.70,1.89
2012-08-31,5.240,5.360,5.300,5.230,35332.64,0.95,5.296,5.470,5.560,46603.12,66055.07,107905.84,1.12
2012-09-03,5.370,5.500,5.490,5.350,64485.29,3.58,5.336,5.443,5.578,48185.22,64009.44,110012.95,2.04
2012-09-04,5.490,5.500,5.250,5.240,53222.38,-4.37,5.310,5.395,5.579,49779.66,58601.44,110847.14,1.68
2012-09-05,5.250,5.300,5.260,5.170,37641.92,0.19,5.310,5.355,5.577,50066.71,53532.17,109475.89,1.19
2012-09-06,5.240,5.390,5.360,5.240,33738.03,1.90,5.332,5.325,5.584,44884.05,49340.49,108935.35,1.07
2012-09-07,5.400,5.900,5.850,5.360,186842.00,9.14,5.442,5.369,5.589,75185.92,60894.52,110622.94,5.91
2012-09-10,5.740,5.780,5.700,5.630,135156.62,-2.56,5.484,5.410,5.557,89320.19,68752.71,93505.67,4.27
2012-09-11,5.640,5.690,5.660,5.590,55257.28,-0.70,5.566,5.438,5.533,89727.17,69753.42,82370.67,1.75
2012-09-12,5.680,5.730,5.670,5.570,58987.21,0.18,5.648,5.479,5.519,93996.23,72031.47,76843.41,1.86
2012-09-13,5.640,5.710,5.450,5.450,62543.50,-3.88,5.666,5.499,5.507,99757.32,72320.69,72004.79,1.98
2012-09-14,5.410,5.550,5.460,5.380,47917.95,0.18,5.588,5.515,5.493,71972.51,73579.22,69817.14,1.51
2012-09-17,5.490,5.530,5.250,5.240,47336.50,-3.85,5.498,5.491,5.467,54408.49,71864.34,67936.89,1.50
2012-09-18,5.230,5.320,5.260,5.210,22748.11,0.19,5.418,5.492,5.444,47906.65,68816.91,63709.18,0.72
2012-09-19,5.260,5.320,5.310,5.250,21132.73,0.95,5.346,5.497,5.426,40335.76,67165.99,60349.08,0.67
2012-09-20,5.320,5.330,5.100,5.100,34699.49,-3.96,5.276,5.471,5.398,34766.96,67262.14,58301.32,1.10
2012-09-21,5.100,5.170,5.110,5.070,18561.66,0.20,5.206,5.397,5.383,28895.70,50434.11,55664.31,0.59
2012-09-24,5.040,5.130,5.100,5.010,29993.75,-0.20,5.176,5.337,5.374,25427.15,39917.82,54335.26,0.95
2012-09-25,5.080,5.500,5.210,5.060,61291.45,2.16,5.166,5.292,5.365,33135.82,40521.24,55137.33,1.94
2012-09-26,5.130,5.210,5.040,5.020,38064.17,-3.26,5.112,5.229,5.354,36522.10,38428.93,55230.20,1.20
2012-09-27,5.050,5.190,5.140,5.020,31553.96,1.98,5.120,5.198,5.349,35893.00,35329.98,53825.33,1.00
2012-09-28,5.140,5.270,5.250,5.120,33633.63,2.14,5.148,5.177,5.346,38907.39,33901.55,53740.38,1.06
2012-10-08,5.260,5.420,5.310,5.220,52770.35,1.14,5.190,5.183,5.337,43462.71,34444.93,53154.63,1.67
2012-10-09,5.320,5.530,5.520,5.280,99170.62,3.96,5.252,5.209,5.351,51038.55,42087.18,55452.05,3.14
2012-10-10,5.490,5.510,5.500,5.370,79566.21,-0.36,5.344,5.228,5.363,59338.95,47930.53,57548.26,2.52
2012-10-11,5.450,5.560,5.470,5.410,76696.55,-0.55,5.410,5.265,5.368,68367.47,52130.24,59696.19,2.42
2012-10-12,5.480,5.490,5.370,5.270,58635.60,-1.83,5.434,5.291,5.344,73367.87,56137.63,53285.87,1.85
2012-10-15,5.370,5.380,5.230,5.170,36046.65,-2.61,5.418,5.304,5.321,70023.13,56742.92,48330.37,1.14
2012-10-16,5.230,5.300,5.240,5.200,25050.59,0.19,5.362,5.307,5.300,55199.12,53118.83,46820.03,0.79
2012-10-17,5.250,5.290,5.270,5.190,22283.49,0.57,5.316,5.330,5.280,43742.58,51540.77,44984.85,0.70
2012-10-18,5.270,5.390,5.370,5.270,40312.50,1.90,5.296,5.353,5.276,36465.77,52416.62,43873.30,1.27
2012-10-19,5.370,5.410,5.360,5.330,23208.27,-0.19,5.294,5.364,5.271,29380.30,51374.08,42637.81,0.73
2012-10-22,5.330,5.400,5.390,5.260,25343.21,0.56,5.326,5.372,5.278,27239.61,48631.37,41538.15,0.80
2012-10-23,5.390,5.480,5.340,5.330,44158.11,-0.93,5.346,5.354,5.282,31061.12,43130.12,42608.65,1.40
2012-10-24,5.310,5.410,5.400,5.290,26176.46,1.12,5.372,5.344,5.286,31839.71,37791.14,42860.84,0.83
2012-10-25,5.400,5.450,5.310,5.310,25299.43,-1.67,5.360,5.328,5.297,28837.10,32651.43,42390.83,0.80
2012-10-26,5.310,5.330,5.160,5.130,26438.88,-2.83,5.320,5.307,5.299,29483.22,29431.76,42784.69,0.84
2012-10-29,5.140,5.220,5.150,5.110,14033.74,-0.19,5.272,5.299,5.302,27221.32,27230.47,41986.69,0.44
2012-10-30,5.140,5.220,5.170,5.140,15750.26,0.39,5.238,5.292,5.300,21539.75,26300.44,39709.63,0.50
2012-10-31,5.170,5.210,5.180,5.130,13496.03,0.19,5.194,5.283,5.307,19003.67,25421.69,38481.23,0.43
2012-11-01,5.160,5.330,5.270,5.160,31066.99,1.74,5.186,5.273,5.313,20157.18,24497.14,38456.88,0.98
2012-11-02,5.330,5.520,5.410,5.320,81076.63,2.66,5.236,5.278,5.321,31084.73,30283.97,40829.03,2.56
2012-11-05,5.360,5.730,5.470,5.310,80828.23,1.11,5.300,5.286,5.329,44443.63,35832.48,42231.92,2.56
2012-11-06,5.450,5.450,5.390,5.270,52982.04,-1.46,5.344,5.291,5.323,51889.98,36714.87,39922.49,1.68
2012-11-07,5.350,5.400,5.340,5.300,21202.99,-0.93,5.376,5.285,5.315,53431.38,36217.52,37004.33,0.67
2012-11-08,5.320,5.540,5.280,5.250,59467.49,-1.12,5.378,5.282,5.305,59111.48,39634.33,36142.88,1.88
2012-11-09,5.200,5.300,5.220,5.160,30347.79,-1.14,5.340,5.288,5.298,48965.71,40025.22,34728.49,0.96
2012-11-12,5.250,5.300,5.290,5.220,24686.79,1.34,5.304,5.302,5.301,37737.42,41090.52,34160.50,0.78
2012-11-13,5.320,5.490,5.250,5.240,51816.98,-0.76,5.276,5.310,5.301,37504.41,44697.20,35498.82,1.64
2012-11-14,5.220,5.280,5.190,5.100,28949.77,-1.14,5.246,5.311,5.297,39053.76,46242.57,35832.13,0.92
2012-11-15,5.160,5.250,5.170,5.130,19581.54,-0.39,5.224,5.301,5.287,31076.57,45094.03,34795.58,0.62
2012-11-16,5.150,5.230,5.230,5.140,20988.37,1.16,5.226,5.283,5.281,29204.69,39085.20,34684.59,0.66
2012-11-19,5.250,5.260,5.250,5.150,16594.37,0.38,5.218,5.261,5.274,27586.21,32661.81,34247.14,0.52
2012-11-20,5.250,5.290,5.210,5.210,16851.43,-0.76,5.210,5.243,5.267,20593.10,29048.75,32881.81,0.53
2012-11-21,5.210,5.260,5.250,5.110,25070.43,0.77,5.222,5.234,5.260,19817.23,29435.50,32826.51,0.79
2012-11-22,5.220,5.220,5.160,5.140,16427.87,-1.71,5.220,5.222,5.252,19186.49,25131.53,32382.93,0.52
2012-11-23,5.170,5.220,5.160,5.140,11380.13,0.00,5.206,5.216,5.252,17264.85,23234.77,31629.99,0.36
2012-11-26,5.160,5.200,5.100,5.080,14653.35,-1.16,5.176,5.197,5.250,16876.64,22231.42,31660.97,0.46
2012-11-27,5.130,5.130,4.800,4.800,32243.62,-5.88,5.094,5.152,5.231,19955.08,20274.09,32485.64,1.02
2012-11-28,4.810,4.820,4.590,4.580,26040.22,-4.38,4.962,5.092,5.202,20149.04,19983.13,33112.85,0.82
2012-11-29,4.600,4.640,4.550,4.550,15266.90,-0.87,4.840,5.030,5.166,19916.84,19551.67,32322.85,0.48
2012-11-30,4.560,4.680,4.640,4.540,13133.88,1.98,4.736,4.971,5.127,20267.59,18766.22,28925.71,0.42
2012-12-03,4.610,4.670,4.520,4.500,12506.97,-2.59,4.620,4.898,5.080,19838.32,18357.48,25509.65,0.40
2012-12-04,4.520,4.620,4.570,4.410,19402.67,1.11,4.574,4.834,5.039,17270.13,18612.60,23830.68,0.61
2012-12-05,4.560,4.760,4.720,4.550,32910.77,3.28,4.600,4.781,5.008,18644.24,19396.64,24416.07,1.04
2012-12-06,4.750,4.830,4.770,4.690,25917.07,1.06,4.644,4.742,4.982,20774.27,20345.56,22738.55,0.82
2012-12-07,4.780,4.870,4.840,4.720,29961.82,1.47,4.684,4.710,4.963,24139.86,22203.73,22719.25,0.95
2012-12-10,4.830,5.080,4.980,4.830,46739.27,2.89,4.776,4.698,4.948,30986.32,25412.32,23821.87,1.48
2012-12-11,4.900,5.100,4.960,4.900,51863.94,-0.40,4.854,4.714,4.933,37478.57,27374.35,23824.22,1.64
2012-12-12,5.010,5.460,5.250,5.010,200113.89,5.85,4.960,4.780,4.936,70919.20,44781.72,32382.43,6.33
2012-12-13,5.100,5.570,5.210,5.090,161967.62,-0.76,5.048,4.846,4.938,98129.31,59451.79,39501.73,5.12
2012-12-14,5.150,5.470,5.380,5.110,160708.00,3.26,5.156,4.920,4.946,124278.54,74209.20,46487.71,5.08
2012-12-17,5.450,5.640,5.530,5.340,177716.02,2.79,5.266,5.021,4.960,150473.89,90730.11,54543.79,5.62
2012-12-18,5.450,5.570,5.370,5.310,139264.55,-2.89,5.348,5.101,4.968,167954.02,102716.30,60664.45,4.40
2012-12-19,5.320,5.390,5.320,5.250,60231.09,-0.93,5.362,5.161,4.971,139977.46,105448.33,62422.48,1.90
2012-12-20,5.300,5.400,5.380,5.280,62132.35,1.13,5.396,5.222,4.982,120010.40,109069.86,64707.71,1.96
2012-12-21,5.360,5.440,5.260,5.200,65814.03,-2.23,5.372,5.264,4.987,101031.61,112655.08,67429.40,2.08
2012-12-24,5.230,5.360,5.330,5.210,36802.34,1.33,5.332,5.299,4.999,72848.87,111661.38,68536.85,1.16
2012-12-25,5.330,5.470,5.410,5.260,81765.25,1.50,5.340,5.344,5.029,61349.01,114651.51,71012.93,2.59
2012-12-26,5.420,5.530,5.430,5.360,82232.54,0.37,5.362,5.362,5.071,65749.30,102863.38,73822.55,2.60
2012-12-27,5.430,5.460,5.310,5.300,57692.96,-2.21,5.348,5.372,5.109,64861.42,92435.91,75943.85,1.82
2012-12-28,5.310,5.380,5.330,5.290,36194.13,0.38,5.362,5.367,5.144,58937.44,79984.53,77096.86,1.14
2012-12-31,5.360,5.460,5.400,5.330,53031.18,1.31,5.376,5.354,5.188,62183.21,67516.04,79123.07,1.68
2013-01-04,5.450,5.480,5.380,5.300,39441.54,-0.37,5.370,5.355,5.228,53718.47,57533.74,80125.02,1.25
2013-01-07,5.380,5.570,5.560,5.340,85640.26,3.35,5.396,5.379,5.270,54400.01,60074.66,82761.49,2.71
2013-01-08,5.540,5.580,5.520,5.440,57511.30,-0.72,5.438,5.393,5.308,54363.68,59612.55,84341.20,1.82
2013-01-09,5.500,5.620,5.520,5.470,62981.15,0.00,5.476,5.419,5.342,59721.09,59329.27,85992.17,1.99
2013-01-10,5.500,5.570,5.490,5.440,55143.83,-0.54,5.494,5.435,5.367,60143.62,61163.41,86412.40,1.74
2013-01-11,5.480,5.510,5.290,5.270,58966.50,-3.64,5.476,5.423,5.384,64048.61,58883.54,86767.53,1.86
2013-01-14,5.250,5.440,5.420,5.250,45140.86,2.46,5.448,5.422,5.392,55948.73,55174.37,79018.88,1.43
2013-01-15,5.450,5.650,5.550,5.430,115224.46,2.40,5.454,5.446,5.409,67491.36,60927.52,76681.72,3.64
2013-01-16,5.540,5.570,5.570,5.420,68755.67,0.36,5.464,5.470,5.419,68646.26,64183.68,72084.10,2.17
2013-01-17,5.560,5.600,5.500,5.470,43272.50,-1.26,5.466,5.480,5.417,66272.00,63207.81,65361.92,1.37
2013-01-18,5.500,5.680,5.640,5.490,91429.82,2.54,5.536,5.506,5.431,72764.66,68406.64,62970.19,2.89
2013-01-21,5.670,5.680,5.640,5.570,61674.65,0.00,5.580,5.514,5.447,76071.42,66010.07,63042.37,1.95
2013-01-22,5.630,5.630,5.490,5.460,48989.78,-2.66,5.568,5.511,5.452,62824.48,65157.92,62385.24,1.55
2013-01-23,5.490,5.880,5.610,5.470,106091.60,2.19,5.576,5.520,5.470,70291.67,69468.97,64399.12,3.35
2013-01-24,5.540,5.650,5.420,5.340,76045.43,-3.39,5.560,5.513,5.474,76846.26,71559.13,66361.27,2.40
2013-01-25,5.380,5.450,5.330,5.310,46345.55,-1.66,5.498,5.517,5.470,67829.40,70297.03,64590.29,1.47
2013-01-28,5.330,5.450,5.450,5.330,34110.60,2.25,5.460,5.520,5.471,62316.59,69194.01,62184.19,1.08
2013-01-29,5.450,5.510,5.490,5.420,40765.50,0.73,5.460,5.514,5.480,60671.74,61748.11,61337.82,1.29
2013-01-30,5.470,5.510,5.490,5.400,48801.85,0.00,5.436,5.506,5.488,49213.79,59752.73,61968.20,1.54
2013-01-31,5.480,5.490,5.420,5.380,32804.18,-1.27,5.436,5.498,5.489,40565.54,58705.90,60956.85,1.04
2013-02-01,5.410,5.470,5.450,5.350,36305.97,0.55,5.460,5.479,5.493,38557.62,53193.51,60800.07,1.15
2013-02-04,5.450,5.480,5.390,5.360,41238.54,-1.10,5.448,5.454,5.484,39983.21,51149.90,58579.99,1.30
2013-02-05,5.350,5.480,5.480,5.340,28066.20,1.67,5.446,5.453,5.482,37443.35,49057.54,57107.73,0.89
2013-02-06,5.480,5.490,5.460,5.440,30658.91,-0.36,5.440,5.438,5.479,33814.76,41514.27,55491.62,0.97
2013-02-07,5.440,5.480,5.430,5.420,21626.49,-0.55,5.442,5.439,5.476,31579.22,36072.38,53815.75,0.68
2013-02-08,5.450,5.570,5.510,5.440,42719.48,1.47,5.454,5.457,5.487,32861.92,35709.77,53003.40,1.35
2013-02-18,5.630,5.640,5.560,5.520,46879.63,0.91,5.488,5.468,5.494,33990.14,36986.68,53090.34,1.48
2013-02-19,5.540,5.590,5.450,5.450,33133.60,-1.98,5.482,5.464,5.489,35003.62,36223.49,48985.80,1.05
2013-02-20,5.460,5.630,5.620,5.460,72035.50,3.12,5.514,5.477,5.492,43278.94,38546.85,49149.79,2.28
2013-02-21,5.580,5.820,5.650,5.540,141291.88,0.53,5.558,5.500,5.499,67212.02,49395.62,54050.76,4.47
2013-02-22,5.600,5.670,5.610,5.500,70341.24,-0.71,5.578,5.516,5.498,72736.37,52799.15,52996.33,2.22
2013-02-25,5.650,5.890,5.820,5.650,123561.68,3.74,5.630,5.559,5.507,88072.78,61031.46,56090.68,3.91
2013-02-26,5.770,6.040,5.740,5.710,145502.11,-1.38,5.688,5.585,5.519,110546.48,72775.05,60916.30,4.60
2013-02-27,5.750,5.800,5.630,5.550,68167.67,-1.92,5.690,5.602,5.520,109772.92,76525.93,59020.10,2.16
2013-02-28,5.650,5.770,5.770,5.600,55841.64,2.49,5.714,5.636,5.538,92682.87,79947.44,58009.91,1.77
2013-03-01,5.770,6.020,5.910,5.730,102416.06,2.43,5.774,5.676,5.567,99097.83,85917.10,60813.44,3.24
2013-03-04,5.870,6.210,5.900,5.730,164982.44,-0.17,5.790,5.710,5.589,107381.98,97727.38,67357.03,5.22
2013-03-05,5.860,6.130,6.070,5.830,121033.55,2.88,5.856,5.772,5.618,102488.27,106517.38,71370.43,3.83
2013-03-06,6.060,6.100,6.050,5.940,93745.51,-0.33,5.940,5.815,5.646,107603.84,108688.38,73617.61,2.96
2013-03-07,6.040,6.040,5.880,5.800,82190.81,-2.81,5.962,5.838,5.669,112873.67,102778.27,76086.95,2.60
2013-03-08,5.890,5.910,5.760,5.750,47341.22,-2.04,5.932,5.853,5.685,101858.71,100478.27,76638.71,1.50
2013-03-11,5.780,5.840,5.790,5.710,31165.72,0.52,5.910,5.850,5.705,75095.36,91238.67,76135.07,0.99
2013-03-12,5.810,5.850,5.510,5.420,67367.62,-4.84,5.798,5.827,5.706,64362.18,83425.22,78100.14,2.13
2013-03-13,5.520,5.530,5.420,5.350,45248.16,-1.63,5.672,5.806,5.704,54662.71,81133.27,78829.60,1.43
2013-03-14,5.380,5.600,5.450,5.350,38277.62,0.55,5.586,5.774,5.705,45880.07,79376.87,79662.16,1.21
2013-03-15,5.450,5.540,5.460,5.420,32367.49,0.18,5.526,5.729,5.703,42885.32,72372.01,79144.56,1.02
2013-03-18,5.450,5.520,5.460,5.390,30808.01,0.00,5.460,5.685,5.698,42813.78,58954.57,78340.98,0.97
2013-03-19,5.500,5.500,5.420,5.310,28180.20,-0.73,5.442,5.620,5.696,34976.30,49669.24,78093.31,0.89
2013-03-20,5.440,5.580,5.580,5.370,39644.40,2.95,5.474,5.573,5.694,33855.54,44259.12,76473.75,1.25
2013-03-21,5.610,5.970,5.750,5.570,93135.23,3.05,5.534,5.560,5.699,44827.07,45353.57,74065.92,2.94
2013-03-22,5.710,5.780,5.740,5.660,60969.36,-0.17,5.590,5.558,5.706,50547.44,46716.38,73597.32,1.93
2013-03-25,5.740,5.840,5.750,5.700,54353.37,0.17,5.648,5.554,5.702,55256.51,49035.15,70136.91,1.72
2013-03-26,5.740,5.770,5.670,5.620,39878.37,-1.39,5.698,5.570,5.699,57596.15,46286.22,64855.72,1.26
2013-03-27,5.690,5.860,5.800,5.660,53112.85,2.29,5.742,5.608,5.707,60289.84,47072.69,64102.98,1.68
2013-03-28,5.750,5.750,5.520,5.500,45444.11,-4.83,5.696,5.615,5.695,50751.61,47789.34,63583.11,1.44
2013-03-29,5.520,5.560,5.460,5.410,28432.43,-1.09,5.640,5.615,5.672,44244.23,47395.83,59883.92,0.90
2013-04-01,5.440,5.530,5.470,5.440,24631.80,0.18,5.584,5.616,5.651,38299.91,46778.21,52866.39,0.78
2013-04-02,5.490,5.540,5.430,5.400,26344.16,-0.73,5.536,5.617,5.619,35593.07,46594.61,48131.92,0.83
2013-04-03,5.430,5.500,5.440,5.370,25391.19,0.18,5.464,5.603,5.588,30048.74,45169.29,44714.21,0.80
2013-04-08,5.360,5.430,5.400,5.200,31695.86,-0.73,5.440,5.568,5.564,27299.09,39025.35,42189.46,1.00
2013-04-09,5.400,5.480,5.450,5.360,20278.57,0.93,5.438,5.539,5.549,25668.32,34956.27,40836.33,0.64
2013-04-10,5.430,5.460,5.420,5.350,15928.89,-0.55,5.428,5.506,5.530,23927.73,31113.82,40074.48,0.50
2013-04-11,5.440,5.480,5.430,5.410,19497.91,0.18,5.428,5.482,5.526,22558.48,29075.78,37681.00,0.62
2013-04-12,5.430,5.430,5.220,5.220,26683.96,-3.87,5.384,5.424,5.516,22817.04,26432.89,36752.79,0.84
2013-04-15,5.180,5.240,5.120,5.100,18862.22,-1.92,5.328,5.384,5.500,20250.31,23774.70,35782.02,0.60
2013-04-16,5.070,5.200,5.180,5.050,12782.14,1.17,5.274,5.356,5.486,18751.02,22209.67,34802.75,0.40
2013-04-17,5.200,5.210,5.210,5.130,12823.21,0.58,5.232,5.330,5.473,18129.89,21028.81,33903.51,0.41
2013-04-18,5.310,5.470,5.420,5.310,51882.69,4.03,5.230,5.329,5.473,24606.84,23582.66,35088.64,1.64
2013-04-19,5.390,5.500,5.480,5.390,36533.61,1.11,5.282,5.333,5.468,26576.77,24696.91,34933.10,1.16
2013-04-22,5.450,5.510,5.470,5.450,24495.78,-0.18,5.352,5.340,5.454,27703.49,23976.90,31501.12,0.77
2013-04-23,5.470,5.500,5.310,5.310,28839.60,-2.92,5.378,5.326,5.433,30914.98,24833.00,29894.64,0.91
2013-04-24,5.320,5.540,5.530,5.320,43385.74,4.14,5.442,5.337,5.422,37027.48,27578.69,29346.25,1.37
2013-04-25,5.540,5.600,5.470,5.470,38244.46,-1.08,5.452,5.341,5.412,34299.84,29453.34,29264.56,1.21
2013-04-26,5.450,5.530,5.440,5.430,17348.25,-0.55,5.444,5.363,5.394,30462.77,28519.77,27476.33,0.55
2013-05-02,5.440,5.560,5.500,5.410,18536.19,1.10,5.450,5.401,5.393,29270.85,28487.17,26130.93,0.59
2013-05-03,5.520,5.660,5.620,5.520,32013.58,2.18,5.512,5.445,5.401,29905.64,30410.31,26309.99,1.01
2013-05-06,5.650,5.690,5.660,5.630,29938.46,0.71,5.538,5.490,5.410,27216.19,32121.84,26575.32,0.95
2013-05-07,5.690,5.690,5.610,5.590,24933.13,-0.88,5.566,5.509,5.419,24553.92,29426.88,26504.77,0.79
2013-05-08,5.640,5.660,5.650,5.580,30266.17,0.71,5.608,5.526,5.430,27137.51,28800.14,26748.52,0.96
2013-05-09,5.640,5.730,5.660,5.580,32629.06,0.18,5.640,5.545,5.443,29956.08,29613.46,26795.18,1.03
2013-05-10,5.670,5.780,5.760,5.650,54555.73,1.77,5.668,5.590,5.458,34464.51,32185.08,28509.04,1.72
2013-05-13,5.750,5.780,5.770,5.690,29683.79,0.17,5.690,5.614,5.476,34413.58,30814.88,29196.78,0.94
2013-05-14,5.770,5.770,5.660,5.640,24248.39,-1.91,5.700,5.633,5.487,34276.63,29415.28,29434.31,0.77
2013-05-15,5.660,5.720,5.700,5.620,20000.32,0.71,5.710,5.659,5.511,32223.46,29680.48,29100.13,0.63
2013-05-16,5.700,5.770,5.760,5.650,32832.17,1.05,5.730,5.685,5.543,32264.08,31110.08,29798.62,1.04
2013-05-17,5.750,5.880,5.840,5.730,56557.17,1.39,5.746,5.707,5.576,32664.37,33564.44,31987.38,1.79
2013-05-20,5.860,5.860,5.850,5.750,62784.23,0.17,5.762,5.726,5.608,39284.46,36849.02,34485.43,1.98
2013-05-21,5.830,5.930,5.910,5.790,51952.96,1.03,5.812,5.756,5.633,44825.37,39551.00,34488.94,1.64
2013-05-22,5.890,5.920,5.850,5.820,45486.42,-1.01,5.842,5.776,5.651,49922.59,41073.02,34936.58,1.44
2013-05-23,5.850,5.860,5.770,5.770,40310.04,-1.37,5.844,5.787,5.666,51418.16,41841.12,35727.29,1.27
2013-05-24,5.780,5.880,5.850,5.750,37721.28,1.39,5.846,5.796,5.693,47650.99,40157.68,36171.38,1.19
2013-05-27,5.880,5.950,5.940,5.860,47946.01,1.54,5.864,5.813,5.714,44683.34,41983.90,36399.39,1.52
2013-05-28,5.940,5.960,5.900,5.810,40270.02,-0.67,5.862,5.837,5.735,42346.75,43586.06,36500.67,1.27
2013-05-29,5.910,5.990,5.970,5.890,54814.06,1.19,5.886,5.864,5.762,44212.28,47067.44,38373.96,1.73
2013-05-30,5.960,5.960,5.940,5.890,38008.38,-0.50,5.920,5.882,5.784,43751.95,47585.06,39347.57,1.20
2013-05-31,5.980,6.080,5.960,5.940,69397.21,0.34,5.942,5.894,5.801,50087.14,48869.06,41216.75,2.19
2013-06-03,5.940,6.010,5.860,5.830,41985.79,-1.68,5.926,5.895,5.811,48895.09,46789.22,41819.12,1.33
2013-06-04,5.860,5.900,5.770,5.730,38773.41,-1.54,5.900,5.881,5.819,48595.77,45471.26,42511.13,1.23
2013-06-05,5.800,5.880,5.860,5.770,26458.29,1.56,5.878,5.882,5.829,42924.62,43568.45,42320.74,0.84
2013-06-06,5.890,5.890,5.690,5.670,34105.47,-2.90,5.828,5.874,5.831,42144.03,42947.99,42394.56,1.08
2013-06-07,4.360,4.390,4.240,4.190,37651.97,-2.75,5.484,5.713,5.755,35794.99,42941.06,41549.37,0.92
2013-06-13,4.240,4.380,4.270,4.170,67064.76,0.71,5.166,5.546,5.680,40810.78,44852.94,43418.42,1.63
2013-06-14,4.290,4.300,4.230,4.160,46748.46,-0.94,4.858,5.379,5.608,42405.79,45500.78,44543.42,1.14
2013-06-17,4.230,4.270,4.240,4.170,31088.05,0.24,4.534,5.206,5.535,43331.74,43128.18,45097.81,0.76
2013-06-18,4.240,4.260,4.180,4.130,41148.44,-1.42,4.232,5.030,5.456,44740.34,43442.19,45513.62,1.00
2013-06-19,4.160,4.170,4.120,4.050,32693.80,-1.44,4.208,4.846,5.370,43748.70,39771.84,44320.45,0.80
2013-06-20,4.100,4.100,3.990,3.990,27343.10,-3.15,4.152,4.659,5.277,35804.37,38307.57,42548.40,0.66
2013-06-21,3.970,3.970,3.920,3.860,26210.97,-1.75,4.090,4.474,5.178,31696.87,37051.33,41261.30,0.64
2013-06-24,3.930,3.950,3.600,3.580,30905.70,-8.16,3.962,4.248,5.065,31660.40,37496.07,40532.26,0.75
2013-06-25,3.560,3.650,3.570,3.310,38411.84,-0.83,3.840,4.036,4.955,31113.08,37926.71,40437.35,0.93
2013-06-26,3.570,3.600,3.560,3.500,35625.31,-0.28,3.728,3.968,4.841,31699.38,37724.04,40332.55,0.87
2013-06-27,3.560,3.650,3.500,3.500,40365.31,-1.69,3.630,3.891,4.719,34303.83,35054.10,39953.52,0.98
2013-06-28,3.480,3.580,3.500,3.430,22495.62,0.00,3.546,3.818,4.599,33560.76,32628.81,39064.80,0.55
2013-07-01,3.500,3.580,3.570,3.460,15166.35,2.00,3.540,3.751,4.479,30412.89,31036.64,37082.41,0.37
2013-07-02,3.570,3.600,3.600,3.540,22153.48,0.84,3.546,3.693,4.362,27161.21,29137.15,36289.67,0.54
2013-07-03,3.610,3.610,3.550,3.480,18006.61,-1.39,3.544,3.636,4.241,23637.47,27668.43,33720.14,0.44
2013-07-04,3.530,3.620,3.600,3.500,27027.69,1.41,3.564,3.597,4.128,20969.95,27636.89,32972.23,0.66
2013-07-05,3.640,3.680,3.620,3.600,28256.23,0.56,3.588,3.567,4.021,22122.07,27841.41,32446.37,0.69
