date,open,high,close,low,vol,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2013-06-03,8.930,9.180,9.050,8.900,25706.69,1.23,9.036,8.945,8.780,31936.91,27884.11,21797.04,2.00
2013-06-04,9.040,9.040,8.780,8.720,21335.09,-2.98,8.964,8.932,8.796,25302.14,27832.82,22491.85,1.66
2013-06-05,8.750,9.100,9.080,8.680,28698.85,3.42,8.964,8.942,8.821,23426.71,27238.82,23283.18,2.24
2013-06-06,9.030,9.300,9.200,8.970,87198.19,1.32,9.010,8.980,8.856,35780.01,33316.31,27153.25,6.80
2013-06-07,9.180,9.600,9.430,8.950,104712.92,2.50,9.108,9.045,8.897,53530.35,42043.59,31868.37,8.17
2013-06-13,9.250,9.250,9.070,8.830,95478.41,-3.82,9.112,9.074,8.923,67484.69,49710.80,36189.09,7.45
2013-06-14,9.030,9.500,9.120,8.880,74154.78,0.55,9.180,9.072,8.958,78048.63,51675.38,39523.23,5.78
2013-06-17,8.910,9.150,9.000,8.760,49779.81,-1.32,9.164,9.064,8.983,82264.82,52845.77,41738.21,3.88
2013-06-18,8.950,9.150,9.100,8.810,52439.71,1.11,9.144,9.077,9.002,75313.13,55546.57,43288.54,4.09
2013-06-19,9.000,9.000,8.900,8.720,33661.61,-2.20,9.038,9.073,9.003,61102.86,57316.61,43106.02,2.63
2013-06-20,8.800,9.000,8.560,8.450,53185.74,-3.82,8.936,9.024,8.985,52644.33,60064.51,43974.31,4.15
2013-06-21,8.400,8.870,8.770,8.100,36677.44,2.45,8.866,9.023,8.978,45148.86,61598.75,44715.78,2.86
2013-06-24,8.750,9.180,8.730,8.330,68247.27,-0.46,8.812,8.988,8.965,48842.35,65553.59,46396.20,5.32
2013-06-25,8.550,8.670,8.650,7.860,33604.79,-0.92,8.722,8.933,8.957,45075.37,60194.25,46755.28,2.62
2013-06-26,8.490,8.700,8.370,8.220,65289.93,-3.24,8.616,8.827,8.936,51401.03,56251.95,49147.77,5.09
2013-06-27,8.180,8.360,7.740,7.680,50198.56,-7.53,8.452,8.694,8.884,50803.60,51723.96,50717.38,3.92
2013-06-28,7.700,7.970,7.340,7.260,49414.73,-5.17,8.166,8.516,8.794,53351.06,49249.96,50462.67,3.85
2013-07-01,7.270,7.300,7.170,6.990,36978.38,-2.32,7.854,8.333,8.699,47097.28,47969.82,50407.79,2.88
2013-07-02,7.160,7.330,7.250,7.130,25869.06,1.12,7.574,8.148,8.613,45550.13,45312.75,50429.66,2.02
2013-07-03,7.210,7.210,7.020,6.850,26254.75,-3.17,7.304,7.960,8.517,37743.10,44572.07,50944.34,2.05
2013-07-04,7.000,7.220,7.200,6.920,25107.86,2.56,7.196,7.824,8.424,32724.96,41764.28,50914.39,1.96
2013-07-05,7.210,7.420,7.260,7.210,25285.67,0.83,7.180,7.673,8.348,27899.14,40625.10,51111.92,1.97
2013-07-08,7.150,7.180,6.750,6.750,20276.33,-7.03,7.096,7.475,8.232,24558.73,35828.01,50690.80,1.58
2013-07-09,6.750,6.860,6.750,6.620,11855.30,0.00,6.996,7.285,8.109,21755.98,33653.06,46923.65,0.92
2013-07-10,6.780,7.030,7.010,6.700,17492.80,3.85,6.994,7.149,7.988,20003.59,28873.34,42562.65,1.36
2013-07-11,7.000,7.410,7.310,6.950,36602.43,4.28,7.016,7.106,7.900,22302.51,27513.73,39618.85,2.85
2013-07-12,7.310,7.330,7.140,7.110,19244.31,-2.33,6.992,7.086,7.801,21094.23,24496.69,36873.32,1.50
2013-07-15,7.130,7.290,7.230,7.120,16036.05,1.26,7.088,7.092,7.713,20246.18,22402.46,35186.14,1.25
2013-07-16,7.250,7.270,7.260,7.130,15137.53,0.41,7.190,7.093,7.621,20902.62,21329.30,33321.03,1.18
2013-07-17,7.260,7.550,7.310,7.110,31466.37,0.69,7.250,7.122,7.541,23697.34,21850.46,33211.26,2.45
2013-07-18,7.250,7.340,7.140,7.100,22835.78,-2.33,7.216,7.116,7.470,20944.01,21623.26,31693.77,1.78
2013-07-19,7.150,7.160,6.760,6.760,23724.11,-5.32,7.140,7.066,7.370,21839.97,21467.10,31046.10,1.85
2013-07-22,6.750,6.850,6.840,6.700,11539.63,1.18,7.062,7.075,7.275,20940.68,20593.43,28210.72,0.90
2013-07-23,6.840,7.050,6.980,6.830,14251.94,2.05,7.006,7.098,7.192,20763.57,20833.09,27243.08,1.11
2013-07-24,6.950,6.970,6.850,6.760,16965.82,-1.86,6.914,7.082,7.116,17863.46,20780.40,24826.87,1.32
2013-07-25,6.870,6.950,6.910,6.820,12732.09,0.88,6.868,7.042,7.074,15842.72,18393.36,22953.55,0.99
2013-07-26,6.910,6.940,6.870,6.760,8021.01,-0.58,6.890,7.015,7.051,12702.10,17271.03,20883.86,0.63
2013-07-29,6.850,6.850,6.710,6.650,12766.77,-2.33,6.864,6.963,7.028,12947.53,16944.11,19673.28,1.00
2013-07-30,6.670,6.820,6.740,6.620,9414.10,0.45,6.816,6.911,7.002,11979.96,16371.76,18850.53,0.73
2013-07-31,6.910,7.200,6.870,6.830,22617.75,1.93,6.820,6.867,6.995,13110.34,15486.90,18668.68,1.76
2013-08-01,6.900,7.180,7.150,6.820,28907.04,4.08,6.868,6.868,6.992,16345.33,16094.03,18858.64,2.25
2013-08-02,7.230,7.390,7.200,7.180,30460.33,0.70,6.934,6.912,6.989,20833.20,16767.65,19117.37,2.38
2013-08-05,7.170,7.200,7.190,7.060,15603.59,-0.14,7.030,6.947,7.011,21400.56,17174.04,18883.74,1.22
2013-08-06,7.170,7.260,7.210,7.110,13503.73,0.28,7.124,6.970,7.034,22218.49,17099.22,18966.16,1.05
2013-08-07,7.210,7.380,7.210,7.200,22398.89,0.00,7.192,7.006,7.044,22174.72,17642.53,19211.46,1.75
2013-08-08,7.220,7.300,7.280,7.180,17672.52,0.97,7.218,7.043,7.043,19927.81,18136.57,18264.97,1.38
2013-08-09,7.240,7.370,7.370,7.230,17323.05,1.24,7.252,7.093,7.054,17300.36,19066.78,18168.91,1.35
2013-08-12,7.360,7.790,7.720,7.330,30839.85,4.75,7.358,7.194,7.079,20347.61,20874.09,18909.10,2.40
2013-08-13,7.680,7.700,7.640,7.540,17787.80,-1.04,7.444,7.284,7.098,21204.42,21711.46,19041.61,1.39
2013-08-14,7.650,7.710,7.600,7.570,18271.80,-0.52,7.522,7.357,7.112,20379.00,21276.86,18381.88,1.42
2013-08-15,7.560,7.700,7.550,7.510,17337.99,-0.66,7.576,7.397,7.133,20312.10,20119.96,18106.99,1.35
2013-08-16,7.510,7.750,7.460,7.440,16366.43,-1.19,7.594,7.423,7.168,20120.77,18710.57,17739.11,1.28
2013-08-19,7.300,7.370,7.360,7.150,18403.57,-1.34,7.522,7.440,7.194,17633.52,18990.56,18082.30,1.44
2013-08-20,7.350,7.450,7.300,7.270,10412.62,-0.81,7.454,7.449,7.210,16158.48,18681.45,17890.34,0.81
2013-08-21,7.300,7.330,7.280,7.230,10802.97,-0.27,7.390,7.456,7.231,14664.72,17521.86,17582.20,0.84
2013-08-22,7.260,7.450,7.390,7.200,10561.29,1.51,7.358,7.467,7.255,13309.38,16810.74,17473.66,0.82
2013-08-23,7.390,7.450,7.240,7.160,10342.28,-2.03,7.314,7.454,7.274,12104.55,16112.66,17589.72,0.81
2013-08-26,7.240,7.380,7.370,7.240,11395.54,1.80,7.316,7.419,7.307,10702.94,14168.23,17521.16,0.89
2013-08-27,7.370,7.460,7.440,7.300,16047.21,0.95,7.344,7.399,7.342,11829.86,13994.17,17852.81,1.25
2013-08-28,7.400,7.480,7.400,7.300,13208.90,-0.54,7.368,7.379,7.368,12311.04,13487.88,17382.37,1.03
2013-08-29,7.840,8.140,8.140,7.820,129311.75,10.00,7.518,7.438,7.418,36061.14,24685.26,22402.61,10.08
2013-08-30,8.150,8.650,8.240,7.960,117039.76,1.23,7.718,7.516,7.470,57400.63,34752.59,26731.58,9.13
2013-09-02,8.150,8.150,7.660,7.470,63422.09,-7.04,7.776,7.546,7.493,67805.94,39254.44,29122.50,4.95
2013-09-03,7.620,8.010,7.950,7.550,52441.99,3.79,7.878,7.611,7.530,75084.90,43457.38,31069.42,4.09
2013-09-04,8.010,8.080,7.780,7.700,46686.55,-2.14,7.954,7.661,7.559,81780.43,47045.74,32283.80,3.64
2013-09-05,7.690,7.840,7.720,7.640,29850.55,-0.77,7.870,7.694,7.581,61888.19,48974.66,32892.70,2.33
2013-09-06,7.700,7.740,7.610,7.570,39115.25,-1.43,7.744,7.731,7.593,46303.29,51851.96,33982.31,3.05
2013-09-09,7.650,7.910,7.830,7.540,48514.15,2.89,7.778,7.777,7.598,43321.70,55563.82,34866.02,3.78
2013-09-10,7.780,7.930,7.850,7.750,39792.62,0.26,7.758,7.818,7.609,40791.82,57938.36,35966.27,3.10
2013-09-11,7.870,7.920,7.830,7.740,37149.61,-0.26,7.768,7.861,7.620,38884.44,60332.43,36910.16,2.90
2013-09-12,7.800,8.340,7.990,7.670,59987.00,2.04,7.822,7.846,7.642,44911.73,53399.96,39042.61,4.68
2013-09-13,7.890,7.960,7.930,7.810,35909.77,-0.75,7.886,7.815,7.666,44270.63,45286.96,40019.77,2.80
2013-09-16,7.900,7.960,7.820,7.810,18890.14,-1.39,7.884,7.831,7.689,38345.83,40833.76,40044.10,1.47
2013-09-17,7.820,7.850,7.610,7.610,19161.51,-2.69,7.836,7.797,7.704,34219.61,37505.71,40481.55,1.49
2013-09-18,7.540,7.660,7.500,7.490,24229.65,-1.45,7.770,7.769,7.715,31635.61,35260.03,41152.88,1.89
2013-09-23,7.520,7.630,7.610,7.520,23038.09,1.47,7.694,7.758,7.726,24245.83,34578.78,41776.72,1.80
2013-09-24,7.630,7.720,7.630,7.460,32431.71,0.26,7.634,7.760,7.746,23550.22,33910.43,42881.19,2.53
2013-09-25,7.580,7.660,7.570,7.540,24227.24,-0.79,7.584,7.734,7.756,24617.64,31481.73,43522.78,1.89
2013-09-26,7.570,7.590,7.350,7.350,19615.24,-2.91,7.532,7.684,7.751,24708.39,29464.00,43701.18,1.53
2013-09-27,7.390,7.400,7.320,7.260,12137.27,-0.41,7.496,7.633,7.747,22289.91,26962.76,43647.60,0.95
2013-09-30,7.330,7.380,7.360,7.270,11120.31,0.55,7.446,7.570,7.708,19906.35,22076.09,37738.03,0.87
2013-10-08,7.320,7.570,7.540,7.310,17686.94,2.45,7.428,7.531,7.673,16957.40,20253.81,32770.38,1.38
2013-10-09,7.530,7.630,7.620,7.460,18891.09,1.06,7.438,7.511,7.671,15890.17,20253.91,30543.83,1.47
2013-10-10,7.620,7.660,7.600,7.490,21055.93,-0.26,7.488,7.510,7.654,16178.31,20443.35,28974.53,1.64
2013-10-11,7.600,7.770,7.770,7.550,29714.97,2.24,7.578,7.537,7.653,19693.85,20991.88,28125.95,2.32
2013-10-14,7.770,7.780,7.730,7.670,21474.39,-0.52,7.652,7.549,7.654,21764.66,20835.51,27707.14,1.67
2013-10-15,7.700,7.720,7.660,7.570,19258.04,-0.91,7.676,7.552,7.656,22078.88,19518.14,26714.28,1.50
2013-10-16,7.640,7.640,7.410,7.350,20067.19,-3.26,7.634,7.536,7.635,22314.10,19102.14,25291.94,1.56
2013-10-17,7.470,7.550,7.520,7.420,13989.90,1.48,7.618,7.553,7.619,20900.90,18539.60,24001.80,1.09
2013-10-18,7.480,7.600,7.590,7.460,12709.13,0.93,7.582,7.580,7.607,17499.73,18596.79,22779.78,0.99
2013-10-21,7.570,7.640,7.590,7.520,24757.45,0.00,7.554,7.603,7.587,18156.34,19960.50,21018.30,1.93
2013-10-22,7.590,7.630,7.590,7.550,17259.86,0.00,7.540,7.608,7.570,17756.71,19917.79,20085.80,1.35
2013-10-23,7.640,7.780,7.510,7.500,26634.87,-1.05,7.560,7.597,7.554,19070.24,20692.17,20473.04,2.08
2013-10-24,7.520,7.520,7.260,7.240,19936.98,-3.33,7.508,7.563,7.537,20259.66,20580.28,20511.81,1.55
2013-10-25,7.270,7.300,7.110,7.100,13773.02,-2.07,7.412,7.497,7.517,20472.44,18986.08,19988.98,1.07
2013-10-28,7.110,7.110,6.970,6.920,14949.06,-1.97,7.288,7.421,7.485,18510.76,18333.55,19584.53,1.17
2013-10-29,6.970,7.040,6.840,6.670,14835.22,-1.86,7.138,7.339,7.446,18025.83,17891.27,18704.71,1.16
2013-10-30,6.800,6.920,6.900,6.780,8645.99,0.88,7.016,7.288,7.412,14428.05,16749.15,17925.64,0.67
2013-10-31,6.910,7.080,7.000,6.910,14711.51,1.45,6.964,7.236,7.395,13382.96,16821.31,17680.46,1.15
2013-11-01,6.980,7.070,7.000,6.940,8194.33,0.00,6.942,7.177,7.379,12267.22,16369.83,17483.31,0.64
2013-11-04,6.990,7.010,6.960,6.910,6286.18,-0.57,6.940,7.114,7.359,10534.65,14522.70,17241.60,0.49
2013-11-05,6.950,7.010,7.000,6.820,9105.07,0.57,6.972,7.055,7.332,9388.62,13707.22,16812.51,0.71
2013-11-06,6.990,7.270,6.980,6.890,17223.56,-0.29,6.988,7.002,7.300,11104.13,12766.09,16729.13,1.34
2013-11-07,6.980,7.000,6.900,6.900,8351.84,-1.15,6.968,6.966,7.265,9832.20,11607.58,16093.93,0.65
2013-11-08,6.920,6.920,6.760,6.740,10383.39,-2.03,6.920,6.931,7.214,10270.01,11268.62,15127.35,0.81
2013-11-11,6.720,6.910,6.840,6.720,6708.51,1.18,6.896,6.918,7.170,10354.47,10444.56,14389.05,0.52
2013-11-12,6.830,6.940,6.880,6.800,6010.96,0.58,6.872,6.922,7.131,9735.65,9562.13,13726.70,0.47
2013-11-13,6.880,7.070,6.800,6.770,9849.33,-1.16,6.836,6.912,7.100,8260.81,9682.47,13215.81,0.77
2013-11-14,6.800,6.900,6.830,6.790,5118.53,0.44,6.822,6.895,7.066,7614.14,8723.17,12772.24,0.40
2013-11-15,6.810,7.030,6.940,6.810,13054.93,1.61,6.858,6.889,7.033,8148.45,9209.23,12789.53,1.02
2013-11-18,6.940,7.130,7.080,6.920,17801.13,2.02,6.906,6.901,7.008,10366.98,10360.73,12441.71,1.39
2013-11-19,7.070,7.140,7.080,7.020,12321.36,0.00,6.946,6.909,6.982,11629.06,10682.35,12194.79,0.96
2013-11-20,7.090,7.140,7.130,7.010,12266.44,0.71,7.012,6.924,6.963,12112.48,10186.64,11476.37,0.96
2013-11-21,7.130,7.320,7.190,6.990,33123.58,0.84,7.084,6.953,6.960,17713.49,12663.82,12135.70,2.58
2013-11-22,7.140,7.380,7.130,7.090,25212.32,-0.83,7.122,6.990,6.961,20144.97,14146.71,12707.66,1.97
2013-11-25,7.060,7.200,7.060,6.980,15338.46,-0.98,7.118,7.012,6.965,19652.43,15009.70,12727.13,1.20
2013-11-26,7.060,7.180,7.040,7.030,12559.44,-0.28,7.110,7.028,6.975,19700.05,15664.55,12613.34,0.98
2013-11-27,7.060,7.130,7.080,7.030,11589.40,0.57,7.100,7.056,6.984,19564.64,15838.56,12760.51,0.90
2013-11-28,7.070,7.250,7.150,7.070,15975.93,0.99,7.092,7.088,6.992,16135.11,16924.30,12823.73,1.25
2013-11-29,7.180,7.280,7.200,7.100,18757.38,0.70,7.106,7.114,7.002,14844.12,17494.54,13351.89,1.46
2013-12-02,7.120,7.120,6.880,6.830,23057.05,-4.44,7.070,7.094,6.998,16387.84,18020.14,14190.43,1.80
2013-12-03,6.850,6.980,6.930,6.790,11032.97,0.73,7.048,7.079,6.994,16082.55,17891.30,14286.83,0.86
2013-12-04,6.930,7.190,7.040,6.910,20152.93,1.59,7.040,7.070,6.997,17795.25,18679.95,14433.29,1.57
2013-12-05,7.040,7.120,7.050,7.010,8792.85,0.14,7.020,7.056,7.005,16358.64,16246.87,14455.34,0.69
2013-12-06,7.040,7.100,7.080,6.980,11640.81,0.43,6.996,7.051,7.021,14935.32,14889.72,14518.22,0.91
2013-12-09,7.100,7.100,7.070,7.050,7929.85,-0.14,7.034,7.052,7.032,11909.88,14148.86,14579.28,0.62
2013-12-10,7.090,7.160,7.120,7.050,12649.37,0.71,7.072,7.060,7.044,12233.16,14157.85,14911.20,0.99
2013-12-11,7.080,7.100,6.950,6.940,13745.98,-2.39,7.054,7.047,7.052,10951.77,14373.51,15106.04,1.07
2013-12-12,6.910,7.140,7.050,6.910,16954.54,1.44,7.054,7.037,7.063,12584.11,14471.37,15697.84,1.32
2013-12-13,7.040,7.100,7.040,7.000,9401.96,-0.14,7.046,7.021,7.068,12136.34,13535.83,15515.19,0.73
2013-12-16,7.060,7.100,6.960,6.940,8789.29,-1.14,7.024,7.029,7.062,12308.23,12109.06,15064.60,0.69
2013-12-17,6.970,6.990,6.910,6.890,7500.50,-0.72,6.982,7.027,7.053,11278.45,11755.81,14823.55,0.58
2013-12-18,6.910,7.000,6.950,6.880,4940.18,0.58,6.982,7.018,7.044,9517.29,10234.53,14457.24,0.39
2013-12-19,6.950,6.990,6.880,6.870,7362.16,-1.01,6.948,7.001,7.029,7598.82,10091.46,13169.17,0.57
2013-12-20,6.880,6.900,6.750,6.730,8683.22,-1.89,6.890,6.968,7.010,7455.07,9795.71,12342.71,0.68
2013-12-23,6.720,6.780,6.600,6.570,9945.40,-2.22,6.818,6.921,6.987,7686.29,9997.26,12073.06,0.78
2013-12-24,6.610,6.750,6.700,6.610,9087.64,1.51,6.776,6.879,6.970,8003.72,9641.09,11899.47,0.71
2013-12-25,6.660,6.700,6.650,6.600,7231.34,-0.75,6.716,6.849,6.948,8461.95,8989.62,11681.57,0.56
2013-12-26,6.630,6.640,6.500,6.500,11287.05,-2.26,6.640,6.794,6.916,9246.93,8422.87,11447.12,0.88
2013-12-27,6.450,6.680,6.670,6.400,14177.24,2.62,6.624,6.757,6.889,10345.73,8900.40,11218.12,1.11
2013-12-30,6.670,6.860,6.820,6.640,11711.64,2.25,6.668,6.743,6.886,10698.98,9192.64,10650.85,0.91
2013-12-31,6.790,7.060,6.950,6.700,32528.82,1.91,6.718,6.747,6.887,15387.22,11695.47,11725.64,2.54
2014-01-02,6.940,6.940,6.870,6.800,7020.30,-1.15,6.762,6.739,6.879,15345.01,11903.48,11069.01,0.55
2014-01-03,6.860,6.870,6.760,6.700,6393.23,-1.60,6.814,6.727,6.864,14366.25,11806.59,10949.03,0.50
2014-01-06,6.800,6.800,6.580,6.520,9533.36,-2.66,6.796,6.710,6.839,13437.47,11891.60,10843.65,0.74
2014-01-07,6.630,6.630,6.580,6.500,3335.13,0.00,6.748,6.708,6.815,11762.17,11230.58,10613.92,0.26
2014-01-08,6.590,6.700,6.680,6.500,8952.86,1.52,6.694,6.706,6.793,7046.98,11217.10,10429.09,0.70
2014-01-09,6.640,6.690,6.430,6.410,9119.00,-3.74,6.606,6.684,6.767,7466.72,11405.86,10197.74,0.71
2014-01-10,6.420,6.440,6.320,6.300,6037.50,-1.71,6.518,6.666,6.730,7395.57,10880.91,9651.89,0.47
2014-01-13,6.300,6.380,6.210,6.180,8867.92,-1.74,6.444,6.620,6.689,7262.48,10349.98,9625.19,0.69
2014-01-14,6.190,6.290,6.280,6.160,3851.33,1.13,6.384,6.566,6.655,7365.72,9563.95,9378.29,0.30
2014-01-15,6.250,6.320,6.290,6.220,4193.32,0.16,6.306,6.500,6.624,6413.81,6730.40,9212.93,0.33
2014-01-16,6.330,6.430,6.350,6.280,4746.50,0.95,6.290,6.448,6.594,5539.31,6503.02,9203.25,0.37
2014-01-17,6.400,6.400,6.280,6.270,4205.21,-1.10,6.282,6.400,6.564,5172.86,6284.21,9045.40,0.33
2014-01-20,6.280,6.290,6.170,6.120,4382.00,-1.75,6.274,6.359,6.535,4275.67,5769.08,8830.34,0.34
2014-01-21,6.120,6.250,6.200,6.100,5765.13,0.49,6.258,6.321,6.515,4658.43,6012.08,8621.33,0.45
2014-01-22,6.180,6.420,6.400,6.180,10267.83,3.23,6.280,6.293,6.500,5873.33,6143.57,8680.34,0.80
2014-01-23,6.410,6.440,6.340,6.340,7603.61,-0.94,6.278,6.284,6.484,6444.76,5992.04,8698.95,0.59
2014-01-24,6.320,6.530,6.480,6.310,9519.94,2.21,6.318,6.300,6.483,7507.70,6340.28,8610.59,0.74
2014-01-27,6.460,6.460,6.390,6.360,5621.12,-1.39,6.362,6.318,6.469,7755.53,6015.60,8182.79,0.44
2014-01-28,6.420,6.440,6.370,6.370,4818.48,-0.31,6.396,6.327,6.447,7566.20,6112.31,7838.13,0.38
2014-01-29,6.440,6.440,6.390,6.360,3900.26,0.31,6.394,6.337,6.419,6292.68,6083.01,6406.70,0.30
2014-01-30,6.380,6.430,6.350,6.320,4307.30,-0.63,6.396,6.337,6.393,5633.42,6039.09,6271.05,0.34
2014-02-07,6.320,6.420,6.400,6.310,2973.43,0.79,6.380,6.349,6.375,4324.12,5915.91,6100.06,0.23
2014-02-10,6.400,6.540,6.520,6.400,10548.81,1.88,6.406,6.384,6.372,5309.66,6532.59,6150.83,0.82
2014-02-11,6.520,6.610,6.570,6.490,8493.78,0.77,6.446,6.421,6.371,6044.72,6805.46,6408.77,0.66
2014-02-12,6.550,6.680,6.670,6.550,11071.43,1.52,6.502,6.448,6.371,7478.95,6885.82,6514.70,0.86
2014-02-13,6.660,7.330,6.780,6.660,18423.15,1.65,6.588,6.492,6.388,10302.12,7967.77,6979.90,1.44
2014-02-14,6.850,6.880,6.780,6.720,11055.44,0.00,6.664,6.522,6.411,11918.52,8121.32,7230.80,0.86
2014-02-17,6.780,6.840,6.790,6.770,8825.07,0.15,6.718,6.562,6.440,11573.77,8441.72,7228.66,0.69
2014-02-18,6.800,6.960,6.810,6.780,13982.69,0.29,6.766,6.606,6.467,12671.56,9358.14,7735.23,1.09
2014-02-19,6.810,6.930,6.840,6.780,9560.54,0.44,6.800,6.651,6.494,12369.38,9924.16,8003.59,0.75
2014-02-20,6.840,6.880,6.720,6.720,9510.16,-1.75,6.788,6.688,6.513,10586.78,10444.45,8241.77,0.74
2014-02-21,6.720,6.770,6.620,6.530,12557.24,-1.49,6.756,6.710,6.530,10887.14,11402.83,8659.37,0.98
2014-02-24,6.600,6.600,6.380,6.290,16625.45,-3.62,6.674,6.696,6.540,12447.22,12010.50,9271.54,1.30
2014-02-25,6.390,6.390,6.300,6.210,13948.59,-1.25,6.572,6.669,6.545,12440.40,12555.98,9680.72,1.09
2014-02-26,6.280,6.800,6.390,6.220,8626.00,1.43,6.482,6.641,6.545,12253.49,12311.43,9598.62,0.67
2014-02-27,6.390,6.400,6.300,6.250,8781.13,-1.41,6.398,6.593,6.543,12107.68,11347.23,9657.50,0.68
2014-02-28,6.260,6.330,6.320,6.120,10611.71,0.32,6.338,6.547,6.535,11718.58,11302.86,9712.09,0.83
2014-03-03,6.280,6.440,6.440,6.260,14313.27,1.90,6.350,6.512,6.537,11256.14,11851.68,10146.70,1.12
2014-03-04,6.430,6.700,6.550,6.400,26253.37,1.71,6.400,6.486,6.546,13717.10,13078.75,11218.44,2.05
2014-03-05,6.580,6.590,6.400,6.350,17430.94,-2.29,6.402,6.442,6.547,15478.08,13865.79,11894.98,1.36
2014-03-06,6.400,6.650,6.590,6.350,22904.26,2.97,6.460,6.429,6.559,18302.71,15205.20,12824.82,1.79
2014-03-07,6.550,6.580,6.450,6.440,19787.99,-2.12,6.486,6.412,6.561,20137.97,15928.27,13665.55,1.54
2014-03-10,6.410,6.410,6.240,6.200,16398.61,-3.26,6.446,6.398,6.547,20555.03,15905.59,13958.04,1.28
2014-03-11,6.190,6.330,6.300,6.190,8343.18,0.96,6.396,6.398,6.534,16973.00,15345.05,13950.51,0.65
2014-03-12,6.330,6.530,6.370,6.250,13344.17,1.11,6.390,6.396,6.519,16155.64,15816.86,14064.15,1.04
2014-03-13,6.390,6.490,6.370,6.340,12279.50,0.00,6.346,6.403,6.498,14030.69,16166.70,13756.97,0.96
2014-03-14,6.370,6.430,6.350,6.290,7780.39,-0.31,6.326,6.406,6.477,11629.17,15883.57,13593.21,0.61
2014-03-17,6.400,6.430,6.420,6.360,7886.75,1.10,6.362,6.404,6.458,9926.80,15240.92,13546.30,0.61
2014-03-18,6.420,6.440,6.400,6.370,9358.22,-0.31,6.382,6.389,6.438,10129.81,13551.40,13315.07,0.73
2014-03-19,6.360,6.480,6.450,6.360,11340.06,0.78,6.398,6.394,6.418,9728.98,12942.31,13404.05,0.88
2014-03-20,6.450,6.660,6.430,6.410,20338.79,-0.31,6.410,6.378,6.404,11340.84,12685.77,13945.48,1.59
2014-03-21,6.410,6.640,6.630,6.330,27672.94,3.11,6.466,6.396,6.404,15319.35,13474.26,14701.27,2.16
2014-03-24,6.690,7.130,6.940,6.610,47830.73,4.68,6.570,6.466,6.432,23308.15,16617.47,16261.53,3.73
2014-03-25,6.880,7.070,6.810,6.710,45513.27,-1.87,6.652,6.517,6.458,30539.16,20334.48,17839.76,3.55
2014-03-26,6.790,6.810,6.670,6.600,23361.41,-2.06,6.696,6.547,6.472,32943.43,21336.21,18576.53,1.82
2014-03-27,6.560,6.850,6.710,6.560,36013.76,0.60,6.752,6.581,6.492,36078.42,23709.63,19938.17,2.81
2014-03-28,6.700,7.040,6.910,6.630,44972.34,2.98,6.808,6.637,6.522,39538.30,27428.83,21656.20,3.51
2014-03-31,6.920,6.920,6.620,6.580,22586.20,-4.20,6.744,6.657,6.531,34489.40,28898.77,22069.84,1.76
2014-04-01,6.620,6.760,6.720,6.590,14463.82,1.51,6.726,6.689,6.539,28279.51,29409.33,21480.37,1.13
2014-04-02,6.740,7.250,6.940,6.700,59003.27,3.27,6.780,6.738,6.566,35407.88,34175.65,23558.98,4.60
2014-04-03,6.910,6.950,6.790,6.680,32025.54,-2.16,6.796,6.774,6.576,34610.23,35344.33,24015.05,2.50
2014-04-04,6.710,7.090,7.010,6.670,42148.45,3.24,6.816,6.812,6.604,34045.46,36791.88,25133.07,3.29
2014-04-08,6.940,7.080,6.960,6.870,32356.76,-0.71,6.884,6.814,6.640,35999.57,35244.48,25930.98,2.52
2014-04-09,6.950,6.950,6.910,6.820,21363.14,-0.72,6.922,6.824,6.671,37379.43,32829.47,26581.98,1.67
2014-04-10,6.880,6.910,6.820,6.730,23318.70,-1.30,6.898,6.839,6.693,30242.52,32825.20,27080.70,1.82
2014-04-11,6.760,6.810,6.760,6.700,15193.42,-0.88,6.892,6.844,6.713,26876.09,30743.16,27226.40,1.18
2014-04-14,6.710,6.830,6.820,6.710,12689.35,0.89,6.854,6.835,6.736,20984.27,27514.87,27471.85,0.99
2014-04-15,6.830,6.970,6.750,6.740,22289.94,-1.03,6.812,6.848,6.753,18970.91,27485.24,28192.01,1.74
2014-04-16,6.760,6.810,6.790,6.730,10902.16,0.59,6.788,6.855,6.772,16878.71,27129.07,28269.20,0.85
2014-04-17,6.790,6.830,6.780,6.730,11147.96,-0.15,6.780,6.839,6.789,14444.57,22343.54,28259.60,0.87
2014-04-18,6.710,6.800,6.730,6.710,9475.91,-0.74,6.774,6.833,6.804,13301.06,20088.58,27716.45,0.74
2014-04-21,6.710,6.750,6.520,6.520,9235.69,-3.12,6.714,6.784,6.798,12610.33,16797.30,26794.59,0.72
2014-04-22,6.530,6.600,6.510,6.400,9293.23,-0.15,6.666,6.739,6.777,10010.99,14490.95,24867.72,0.72
2014-04-23,6.510,6.550,6.540,6.490,6365.11,0.46,6.616,6.702,6.763,9103.58,12991.15,22910.31,0.50
2014-04-24,6.550,6.640,6.510,6.490,9357.11,-0.46,6.562,6.671,6.755,8745.41,11594.99,22210.09,0.73
2014-04-25,6.510,6.550,6.330,6.330,12301.56,-2.77,6.482,6.628,6.736,9310.54,11305.80,21024.48,0.96
2014-04-28,6.350,6.390,6.180,6.180,10112.57,-2.37,6.414,6.564,6.700,9485.92,11048.12,19281.49,0.79
